id,date,home_team,home_team_score,visit_team,visit_team_score
400828592,2016-01-29,Portland Trail Blazers,109,Charlotte,91
400828606,2016-01-31,Portland Trail Blazers,96,Minnesota,93
400828620,2016-02-02,Portland Trail Blazers,107,Milwaukee,95
400828635,2016-02-04,Portland Trail Blazers,103,Toronto,110
400828647,2016-02-06,Houston,79,Portland Trail Blazers,96
400828668,2016-02-08,Memphis,106,Portland Trail Blazers,112
400828687,2016-02-10,Portland Trail Blazers,116,Houston,103
400828702,2016-02-19,Portland Trail Blazers,137,Golden State,105
400828719,2016-02-21,Portland Trail Blazers,115,Utah,111
400828731,2016-02-23,Portland Trail Blazers,112,Brooklyn,104
400828746,2016-02-25,Portland Trail Blazers,105,Houston,119
400828758,2016-02-27,Chicago,95,Portland Trail Blazers,103
400828767,2016-02-28,Indiana,102,Portland Trail Blazers,111
400828780,2016-03-01,NY Knicks,85,Portland Trail Blazers,104
400828786,2016-03-02,Boston,116,Portland Trail Blazers,93
400828803,2016-03-04,Toronto,117,Portland Trail Blazers,115
400828821,2016-03-06,Detroit,123,Portland Trail Blazers,103
400828835,2016-03-08,Portland Trail Blazers,116,Washington,109
400828858,2016-03-11,Golden State,128,Portland Trail Blazers,112
400828869,2016-03-12,Portland Trail Blazers,121,Orlando,84
400828880,2016-03-14,Oklahoma City,128,Portland Trail Blazers,94
400828905,2016-03-17,San Antonio,118,Portland Trail Blazers,110
400828912,2016-03-18,New Orleans,112,Portland Trail Blazers,117
400828924,2016-03-20,Dallas,132,Portland Trail Blazers,120
400828954,2016-03-23,Portland Trail Blazers,109,Dallas,103
400828959,2016-03-24,LA,96,Portland Trail Blazers,94
400828978,2016-03-26,Portland Trail Blazers,108,Philadelphia,105
400828992,2016-03-28,Portland Trail Blazers,105,Sacramento,93
400829014,2016-03-31,Portland Trail Blazers,116,Boston,109
400829029,2016-04-02,Portland Trail Blazers,110,Miami,93
400829039,2016-04-03,Golden State,136,Portland Trail Blazers,111
400829049,2016-04-05,Sacramento,107,Portland Trail Blazers,115
400829058,2016-04-06,Portland Trail Blazers,120,Oklahoma City,115
400829079,2016-04-09,Portland Trail Blazers,105,Minnesota,106
400829117,2016-04-13,Portland Trail Blazers,107,Denver,99
400827894,2016-10-28,Detroit,92,Utah Jazz,87
400827910,2016-10-30,Philadelphia,71,Utah Jazz,99
400827920,2016-10-31,Indiana,76,Utah Jazz,97
400827955,2016-11-04,Utah Jazz,92,Portland,108
400827960,2016-11-05,Denver,84,Utah Jazz,96
400827978,2016-11-07,Utah Jazz,89,Memphis,79
400827993,2016-11-10,Cleveland,118,Utah Jazz,114
400828011,2016-11-12,Miami,92,Utah Jazz,91
400828015,2016-11-13,Orlando,102,Utah Jazz,93
400828035,2016-11-15,Atlanta,96,Utah Jazz,97
400828060,2016-11-18,Utah Jazz,93,Toronto,89
400828071,2016-11-20,Dallas,102,Utah Jazz,93
400828095,2016-11-23,Utah Jazz,89,Oklahoma City,111
400828113,2016-11-25,LA,91,Utah Jazz,102
400828130,2016-11-28,Utah Jazz,101,New Orleans,87
400828146,2016-11-30,Utah Jazz,103,Golden State,106
400828166,2016-12-03,Utah Jazz,94,Orlando,103
400828184,2016-12-05,Utah Jazz,122,Indiana,119
400828205,2016-12-08,Sacramento,114,Utah Jazz,106
400828214,2016-12-09,Utah Jazz,106,NY Knicks,85
400828228,2016-12-11,Utah Jazz,90,Oklahoma City,94
400828243,2016-12-13,Oklahoma City,104,Utah Jazz,98
400828251,2016-12-14,San Antonio,118,Utah Jazz,81
400828267,2016-12-16,Utah Jazz,94,New Orleans,104
400828282,2016-12-18,Utah Jazz,97,Denver,88
400828304,2016-12-21,Utah Jazz,110,Phoenix,89
400828321,2016-12-23,Golden State,103,Utah Jazz,85
400828339,2016-12-26,Utah Jazz,104,LA,109
400828354,2016-12-28,Utah Jazz,95,Philadelphia,91
400828366,2016-12-30,Minnesota,94,Utah Jazz,80
400828376,2016-12-31,Utah Jazz,109,Portland,96
400828390,2016-01-02,Utah Jazz,92,Memphis,87
400828405,2016-01-04,Utah Jazz,91,Houston,93
400828419,2016-01-06,San Antonio,123,Utah Jazz,98
400828425,2016-01-07,Houston,103,Utah Jazz,94
400828442,2016-01-09,Utah Jazz,98,Miami,83
400828452,2016-01-10,Los Angeles,74,Utah Jazz,86
400828471,2016-01-13,Portland,99,Utah Jazz,85
400828478,2016-01-14,Utah Jazz,101,Sacramento,103
400828495,2016-01-16,Utah Jazz,109,Los Angeles,82
400828503,2016-01-18,Charlotte,124,Utah Jazz,119
400828519,2016-01-20,NY Knicks,118,Utah Jazz,111
400828534,2016-01-22,Brooklyn,86,Utah Jazz,108
400828560,2016-01-25,Utah Jazz,92,Detroit,95
400828577,2016-01-27,Utah Jazz,102,Charlotte,73
400828591,2016-01-29,Utah Jazz,103,Minnesota,90
400828615,2016-02-01,Utah Jazz,105,Chicago,96
400828630,2016-02-03,Utah Jazz,85,Denver,81
400828645,2016-02-05,Utah Jazz,84,Milwaukee,81
400828655,2016-02-06,Phoenix,89,Utah Jazz,98
400828674,2016-02-09,Dallas,119,Utah Jazz,121
400828685,2016-02-10,New Orleans,100,Utah Jazz,96
400866670,2016-02-18,Washington,103,Utah Jazz,89
400828704,2016-02-19,Utah Jazz,111,Boston,93
400828719,2016-02-21,Portland,115,Utah Jazz,111
400828730,2016-02-23,Utah Jazz,117,Houston,114
400828747,2016-02-25,Utah Jazz,78,San Antonio,96
400828763,2016-02-27,Utah Jazz,96,Brooklyn,98
400828787,2016-03-02,Toronto,104,Utah Jazz,94
400828805,2016-03-04,Memphis,94,Utah Jazz,88
400828812,2016-03-05,New Orleans,94,Utah Jazz,106
400828834,2016-03-08,Utah Jazz,84,Atlanta,91
400828845,2016-03-09,Golden State,115,Utah Jazz,94
400828856,2016-03-11,Utah Jazz,114,Washington,93
400828873,2016-03-13,Sacramento,99,Utah Jazz,108
400828881,2016-03-14,Utah Jazz,94,Cleveland,85
400828906,2016-03-17,Utah Jazz,103,Phoenix,69
400828921,2016-03-19,Chicago,92,Utah Jazz,85
400828928,2016-03-20,Milwaukee,85,Utah Jazz,94
400828948,2016-03-23,Houston,87,Utah Jazz,89
400828958,2016-03-24,Oklahoma City,113,Utah Jazz,91
400828974,2016-03-26,Minnesota,84,Utah Jazz,93
400828991,2016-03-28,Utah Jazz,123,Los Angeles,75
400829006,2016-03-30,Utah Jazz,96,Golden State,103
400829021,2016-04-01,Utah Jazz,98,Minnesota,85
400829036,2016-04-03,Phoenix,86,Utah Jazz,101
400829048,2016-04-05,Utah Jazz,86,San Antonio,88
400829074,2016-04-08,Utah Jazz,99,LA,102
400829085,2016-04-10,Denver,84,Utah Jazz,100
400829097,2016-04-11,Utah Jazz,92,Dallas,101
400829115,2016-04-13,Los Angeles,101,Utah Jazz,96
